20170611 day cam1
small
J0	J1	J2	J3	J4	J5	J6	J7	J8	J0area	J1area	J2area	J3area	J4area	J5area	J6area	J7area	J8area	
32.4	78.7	31.3	12.8	65.4	76.2	61.1	34.2	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.0	85.1	32.2	12.5	64.0	75.0	61.7	33.1	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.0	88.3	32.6	14.2	62.3	73.0	61.2	31.4	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.0	89.6	32.4	17.0	60.1	70.3	59.4	29.3	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.2	89.7	31.5	18.4	62.3	67.5	56.8	27.5	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.5	89.3	30.0	19.1	66.2	65.4	54.2	26.1	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.7	87.4	27.8	19.3	71.3	63.5	52.1	24.6	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.1	84.5	26.0	19.1	77.2	61.4	50.5	23.5	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	81.9	24.5	18.3	79.8	59.0	49.2	22.3	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.3	79.9	23.2	17.1	80.6	56.9	48.0	21.2	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.0	77.3	22.0	15.8	80.5	54.0	46.8	22.4	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.9	74.5	21.0	14.8	79.7	54.1	45.9	25.7	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.1	71.4	22.5	14.0	78.0	58.0	45.1	29.2	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.3	70.2	26.3	13.6	75.7	63.9	45.0	31.9	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	76.2	29.8	13.2	72.9	70.7	45.9	33.0	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.1	83.9	31.3	12.9	70.8	74.4	49.4	33.5	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.9	87.9	31.9	12.3	69.4	76.1	53.4	33.7	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.0	89.4	32.1	13.5	68.2	76.4	58.0	33.2	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.6	89.3	31.7	16.4	66.8	75.9	59.8	31.9	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.9	89.1	30.7	18.3	65.4	75.2	60.9	30.2	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.1	88.4	29.0	19.1	64.0	73.6	61.3	28.4	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.0	87.1	27.3	19.6	61.6	71.7	60.9	27.2	147.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.9	84.5	25.3	19.3	61.1	68.4	58.9	25.5	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.1	82.8	24.0	18.6	64.4	66.2	56.6	24.1	146.6	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.3	80.5	22.4	17.5	68.7	64.1	53.9	23.1	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.6	78.1	21.7	16.2	74.5	62.2	51.9	21.9	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.8	75.4	24.0	15.1	78.8	59.8	50.4	20.9	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.1	75.6	28.3	14.4	80.4	57.7	49.1	21.8	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.8	82.6	31.0	13.8	80.7	54.8	48.0	25.1	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.4	88.8	31.9	13.3	80.2	54.5	46.9	28.6	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.3	90.6	32.4	13.1	79.2	58.5	46.1	31.3	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	90.7	32.7	12.8	77.6	65.0	46.0	32.8	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	89.5	32.2	12.8	75.4	71.9	46.3	33.4	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.4	87.7	30.8	14.8	72.8	75.6	48.8	33.4	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.5	85.5	28.6	17.9	71.0	77.0	52.1	33.0	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.9	81.8	26.3	18.6	69.1	76.1	56.8	31.2	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.2	79.2	24.7	19.1	67.8	75.8	59.6	29.4	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.0	76.7	23.3	19.3	66.5	75.0	60.7	27.7	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.5	74.4	22.4	19.0	65.2	73.9	61.2	26.6	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.3	71.2	21.3	17.9	63.1	71.5	60.4	25.1	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.8	69.5	20.4	16.5	60.6	68.8	59.0	23.7	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.9	73.8	22.0	15.3	62.6	66.3	56.6	22.6	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.7	79.3	25.1	14.4	66.2	63.9	53.5	20.8	145.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.0	82.8	29.1	13.8	71.7	61.9	51.6	20.8	145.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.2	85.3	30.7	13.4	77.4	59.5	50.1	23.7	145.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.5	87.0	31.3	13.0	79.8	57.4	48.9	27.3	145.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.9	86.8	31.6	12.6	80.4	54.8	47.7	30.3	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	85.3	31.3	12.2	80.2	53.9	46.7	32.0	145.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	83.1	30.2	14.0	79.4	57.7	45.9	32.7	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.0	80.3	28.3	16.8	78.0	63.5	45.1	33.1	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.0	77.7	26.5	18.4	75.9	70.2	44.7	33.1	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	75.3	25.0	19.2	73.2	74.3	44.8	32.3	145.6	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	72.7	23.6	19.4	71.1	76.0	46.9	30.7	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.3	69.4	22.4	19.2	69.5	76.5	50.4	28.8	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.3	69.6	21.5	18.5	68.5	76.6	55.2	27.4	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.3	77.9	20.6	17.3	67.3	75.9	58.8	26.0	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.5	84.0	22.0	16.0	65.8	74.6	60.6	24.5	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.2	87.0	25.3	15.0	64.2	72.5	61.2	23.4	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
33.1	89.0	29.9	14.6	62.0	70.5	61.9	22.9	148.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.8	88.4	31.5	13.9	62.6	67.7	60.7	21.5	147.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.1	87.0	32.0	13.4	65.9	65.2	58.2	21.0	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.4	85.2	32.6	13.1	71.3	63.3	55.8	23.1	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.4	82.3	32.3	12.5	77.6	60.8	53.6	26.6	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.5	79.7	31.4	13.9	80.6	58.6	51.8	30.0	147.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.8	77.0	29.7	16.8	81.3	56.7	50.2	32.2	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.2	74.1	27.7	18.7	81.1	54.2	48.9	33.1	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.7	71.0	26.1	19.7	80.7	55.7	47.9	33.6	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.3	68.8	24.7	20.0	79.3	60.5	47.0	33.5	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.2	72.9	23.3	19.9	77.4	67.6	46.4	32.7	147.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.7	79.2	22.3	19.4	75.1	73.6	46.5	31.5	147.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.3	83.3	21.8	18.1	72.6	76.3	48.0	29.7	147.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.5	86.3	23.6	16.6	70.9	77.4	50.8	28.1	147.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.8	87.4	27.5	15.4	69.4	77.1	55.5	26.6	147.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.1	86.6	30.5	14.3	67.6	76.2	59.3	24.8	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.9	85.2	31.6	13.7	65.9	75.0	61.0	23.5	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.7	83.2	32.4	13.4	64.5	73.4	62.0	22.6	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.8	80.3	32.6	13.1	61.7	70.8	61.8	21.5	146.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.4	77.4	32.0	12.8	62.4	67.9	60.5	20.7	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.7	74.9	30.6	12.1	66.0	65.7	58.6	22.4	146.6	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.6	72.3	28.6	12.9	71.0	63.8	55.7	25.7	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.3	68.8	26.4	15.0	76.7	61.3	52.8	28.9	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.6	71.6	24.8	17.5	79.7	59.0	51.2	31.3	145.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.8	77.8	23.5	18.8	80.4	56.8	49.7	32.4	145.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.1	82.6	22.1	19.1	80.2	53.7	48.3	32.9	145.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.7	85.0	21.1	19.2	79.5	55.3	47.2	33.0	145.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.4	86.5	22.3	18.6	78.3	60.1	46.4	32.4	145.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.1	86.5	26.0	17.5	76.3	67.0	45.8	30.9	145.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.8	85.5	29.6	16.1	73.5	72.4	45.6	29.0	144.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.7	83.4	30.9	15.0	71.0	75.0	47.7	27.3	145.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.8	81.2	31.6	14.3	69.5	75.9	51.7	26.1	145.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.9	78.8	31.8	13.7	68.1	75.7	56.9	24.6	145.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.0	76.6	31.6	13.3	66.9	75.2	59.3	23.3	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.9	72.9	30.5	13.0	65.3	74.1	60.4	22.4	145.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.5	71.6	28.7	12.8	64.0	72.5	61.1	20.9	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.3	77.1	26.8	12.2	61.2	70.2	60.9	20.6	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.8	82.8	25.3	12.8	61.3	67.7	59.6	23.0	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.6	86.9	24.4	15.7	65.2	66.1	58.4	27.1	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.9	88.7	22.8	18.0	69.5	63.5	55.4	30.2	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.1	89.8	21.5	18.8	75.8	61.1	53.1	32.3	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.3	89.4	21.5	19.4	79.8	59.1	51.5	33.3	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.5	88.1	23.6	19.5	81.0	57.2	50.1	33.9	146.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.9	85.8	27.3	18.9	81.1	54.4	48.9	34.0	146.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.4	83.0	30.5	17.9	80.6	54.6	47.9	33.3	146.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.9	80.6	31.9	16.7	79.6	58.9	47.3	31.8	146.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.5	78.0	32.4	15.6	77.7	65.5	47.0	29.9	146.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.1	73.6	32.5	14.8	75.4	72.0	48.4	28.3	147.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.8	75.7	31.8	14.2	72.8	75.5	51.5	26.8	147.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.7	81.6	30.7	13.8	71.5	77.3	56.0	25.6	147.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	86.4	28.9	13.6	70.3	77.6	60.2	24.2	148.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	88.9	27.1	13.3	69.0	77.2	61.9	23.2	148.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	90.0	25.2	12.6	66.7	75.6	61.8	21.2	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.1	90.0	23.7	14.2	65.3	74.1	61.7	21.4	147.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.0	88.9	22.6	17.5	63.5	71.8	60.8	24.3	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.5	87.2	21.6	19.0	61.2	69.4	59.1	28.3	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.2	84.7	21.3	19.4	63.2	67.1	56.3	31.4	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.5	81.9	23.8	19.6	67.0	64.9	53.8	33.1	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.5	79.7	27.7	19.3	72.1	62.8	52.1	33.8	147.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.7	76.9	30.4	18.1	77.6	59.9	50.2	33.8	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.8	73.3	31.7	16.8	80.0	57.6	48.8	33.5	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.9	73.6	32.1	15.5	80.8	54.5	47.7	32.4	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.1	78.0	32.0	14.7	80.6	54.7	46.7	30.7	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.5	83.4	31.1	14.0	79.7	59.0	45.8	28.8	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.7	85.8	29.6	13.5	78.2	65.4	45.4	27.2	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.2	88.1	27.7	13.1	76.1	72.1	45.3	25.8	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.7	88.6	26.0	12.8	73.5	75.4	47.2	24.4	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	87.7	24.4	12.6	71.2	76.5	50.4	23.1	145.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.9	85.9	22.9	12.1	69.7	76.4	54.3	22.1	145.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.7	83.8	21.6	13.5	68.5	75.9	58.2	20.7	145.5	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
25.8	81.1	20.4	16.3	67.3	74.7	60.0	20.7	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	78.7	22.5	18.1	65.6	73.0	60.6	22.9	145.6	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.1	76.6	26.5	18.8	64.2	70.7	60.5	26.6	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.9	74.4	30.0	19.1	61.5	67.9	59.5	29.9	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.1	71.4	31.6	18.8	61.6	65.5	57.7	32.1	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.2	73.4	32.5	18.4	65.4	64.1	55.8	33.5	147.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.4	81.6	32.5	17.1	70.1	61.9	53.4	33.7	147.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.9	87.4	31.4	15.7	75.6	59.1	51.4	33.1	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.4	90.3	30.0	14.8	79.2	56.8	49.9	32.1	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.6	91.2	28.1	14.2	80.5	54.1	48.6	30.6	145.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.7	90.9	26.3	13.6	80.6	55.7	47.5	28.9	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.1	89.6	24.8	13.2	80.1	60.4	46.6	27.4	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.5	87.8	23.4	13.0	79.1	67.0	46.0	26.2	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.9	85.0	22.1	12.3	77.2	72.5	45.6	24.6	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.4	82.4	21.2	12.8	74.6	75.8	45.8	23.5	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.9	80.1	20.7	15.1	72.2	76.9	48.2	22.6	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.6	78.1	22.7	17.8	70.7	77.4	51.8	21.4	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	76.1	26.4	18.7	69.5	77.0	56.7	21.8	147.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	74.1	29.9	19.3	68.3	76.0	60.1	25.0	147.6	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.8	78.1	31.7	19.3	66.9	74.3	61.6	28.8	147.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.0	84.5	31.8	18.5	64.6	71.2	61.5	31.4	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.5	89.2	32.1	17.6	61.8	68.1	61.0	33.0	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.9	91.8	31.9	16.3	62.9	66.1	60.1	33.8	146.8	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.9	91.6	30.8	15.3	66.8	64.3	58.0	34.4	147.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.8	89.6	29.0	14.5	71.9	62.2	55.3	34.0	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.1	87.4	27.3	14.0	77.9	59.9	53.1	32.7	146.7	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
32.3	84.9	25.7	13.7	80.7	56.7	51.5	31.0	147.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.7	81.7	23.8	13.2	81.1	55.2	49.6	28.7	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.2	79.4	22.5	12.9	80.8	59.1	48.5	27.1	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
30.4	77.2	21.5	12.2	80.3	65.3	47.5	25.8	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.6	75.1	20.7	12.6	79.0	71.2	46.6	24.3	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.0	71.3	22.7	14.6	76.9	75.1	45.9	23.1	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
28.4	70.8	26.4	17.1	74.3	76.6	45.9	22.3	145.9	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.8	77.0	30.1	18.6	72.0	76.9	46.7	21.0	146.3	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.2	82.8	31.7	19.1	70.3	76.9	49.9	20.7	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.7	86.6	32.3	19.5	69.1	76.3	53.2	23.0	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	88.2	32.3	18.9	67.7	74.6	57.9	26.5	146.0	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.4	88.8	31.8	17.9	66.2	72.5	60.0	29.9	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.0	88.2	30.5	16.5	64.7	69.6	61.0	32.2	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
26.2	86.4	28.5	15.3	62.0	66.8	61.1	33.0	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
27.9	83.8	26.6	14.4	61.0	64.4	60.3	33.3	146.2	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
29.9	81.0	25.1	13.9	63.9	62.4	58.7	33.2	146.4	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
31.1	78.9	23.6	13.4	68.3	59.9	56.5	32.6	146.1	9779.8	7142.6	8870.8	6922.8	12676.8	11767.7	7329.0	11607.9	957.3	
