20170611 day cam1
small
J0	J1	J2	J3	J4	J5	J6	J7	J8	J0area	J1area	J2area	J3area	J4area	J5area	J6area	J7area	J8area	
29.9	65.8	25.3	29.1	47.2	56.6	69.9	39.2	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.5	64.0	25.5	27.7	52.2	56.0	70.9	41.3	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.3	62.1	25.9	26.3	54.6	59.6	71.3	42.6	169.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.3	60.4	25.8	25.0	55.4	66.2	70.1	43.1	169.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.7	58.9	28.0	23.9	55.9	72.1	67.5	43.5	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	57.5	31.9	22.6	55.7	76.9	64.1	43.2	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.3	56.4	35.8	20.5	55.2	81.0	61.1	42.5	169.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	57.7	38.8	20.4	54.0	84.1	59.2	41.3	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.7	60.5	39.4	23.9	51.3	84.7	56.7	39.3	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.0	65.2	40.0	29.2	49.2	85.5	55.4	37.9	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.2	69.7	40.3	32.2	47.5	85.8	54.6	36.8	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.9	71.7	39.8	33.7	45.6	84.5	53.4	35.4	168.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.8	72.4	38.7	34.5	44.0	82.6	52.7	34.2	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.0	72.8	37.4	34.9	42.5	80.4	53.2	33.3	168.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.6	72.2	35.9	34.5	40.9	78.0	56.1	32.6	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	70.8	34.0	33.3	39.0	75.8	59.2	31.9	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.2	69.1	32.4	31.7	36.8	73.6	65.5	30.1	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.4	67.2	30.9	30.1	37.1	71.0	69.5	30.4	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.0	65.8	29.4	28.5	40.0	68.2	71.1	32.5	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.6	64.2	28.0	27.1	44.2	65.4	71.5	35.8	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.1	62.3	26.8	25.7	49.1	62.8	70.5	38.8	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.8	60.6	26.0	24.2	53.0	60.5	67.9	41.0	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.4	59.1	25.4	22.9	54.3	58.5	64.4	42.2	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.1	57.7	25.1	21.7	54.8	56.3	60.8	42.8	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.7	56.3	25.1	20.4	55.0	55.8	58.7	43.1	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.7	55.9	25.3	19.9	55.0	58.9	57.2	42.9	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.8	59.4	25.5	18.8	54.4	64.9	55.7	42.1	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.3	64.4	25.2	21.0	52.9	70.7	54.6	40.9	168.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.7	69.7	26.9	24.6	50.7	75.6	53.6	39.5	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	72.0	30.7	29.5	48.6	79.8	52.7	38.2	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.7	73.0	34.9	31.9	46.7	82.9	52.3	36.9	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
32.2	74.3	38.7	33.5	45.7	85.1	53.4	36.0	170.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.4	74.0	40.1	34.2	43.8	85.7	56.2	34.6	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.3	73.0	40.7	34.3	42.2	85.8	58.5	33.7	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	71.3	40.8	33.7	40.6	84.8	64.1	32.7	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.8	69.3	40.4	32.4	38.9	82.8	69.1	30.9	169.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.9	67.5	39.3	30.8	36.7	80.5	71.2	32.3	169.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.7	65.8	38.0	29.4	37.9	78.2	72.0	35.3	169.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.0	63.8	36.3	27.8	40.9	76.3	71.5	38.7	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.6	62.0	34.8	26.4	45.5	74.3	69.1	41.3	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.2	60.5	33.4	25.0	51.0	71.5	65.7	42.8	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.7	58.9	31.9	23.7	54.6	68.4	61.8	43.6	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
32.6	57.5	30.5	22.5	55.7	65.7	59.9	44.0	169.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.1	59.2	29.1	21.4	56.1	63.3	58.5	44.1	170.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.7	63.1	27.9	19.8	56.2	61.2	57.2	43.6	170.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.1	67.7	26.5	20.1	55.2	58.0	55.1	42.0	169.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.7	71.3	25.6	23.3	54.1	58.6	53.6	40.4	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.8	72.9	25.2	28.4	52.5	63.9	53.2	39.0	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.5	74.0	25.4	31.9	50.7	70.3	54.3	37.8	169.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	74.1	25.4	33.2	48.6	75.0	56.8	36.4	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.1	73.5	25.6	34.2	46.7	79.7	60.3	35.1	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.1	72.3	25.9	34.4	45.1	83.1	66.5	34.1	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.9	70.1	26.0	33.9	43.3	84.2	70.2	33.0	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.8	68.1	25.6	32.8	41.6	85.2	71.6	31.0	168.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.5	66.4	26.1	31.3	40.1	85.7	72.0	31.8	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.6	64.6	29.4	29.7	37.6	85.3	71.0	34.7	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.7	62.5	33.5	28.2	36.7	83.5	68.5	38.2	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.2	60.6	37.1	26.7	39.1	80.8	64.9	40.9	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.1	58.9	38.7	25.2	42.7	78.0	61.0	42.2	167.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.9	57.6	39.6	23.9	47.7	76.0	58.9	43.0	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.2	56.5	40.0	22.7	52.5	73.9	57.5	43.3	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.8	57.4	39.8	21.4	54.4	71.5	55.9	43.5	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.4	61.1	39.2	20.1	54.9	68.6	54.6	43.1	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.1	65.7	37.9	19.5	55.2	65.6	53.3	42.2	168.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.9	69.9	36.1	18.7	55.1	63.0	52.2	40.7	167.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.4	72.0	34.4	18.9	54.4	60.5	52.2	39.2	167.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.1	72.8	32.8	21.8	52.9	58.5	53.8	37.7	167.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.9	73.0	31.2	26.2	50.8	56.5	55.6	36.1	167.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.6	72.6	29.6	30.0	48.5	55.8	60.0	34.7	167.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.0	72.1	28.6	32.0	47.0	59.5	67.2	34.1	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.3	70.2	27.3	33.1	45.3	63.9	70.3	33.1	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.9	68.1	26.3	33.6	43.9	70.3	71.3	32.5	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.6	66.4	25.7	33.4	42.2	76.0	71.3	31.4	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.0	64.7	25.2	32.5	40.7	80.6	69.7	30.2	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.6	62.9	25.1	31.2	39.2	83.5	66.6	31.8	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.5	61.0	25.2	29.7	36.9	85.3	62.9	34.9	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.0	59.4	25.4	28.2	37.4	86.1	60.0	38.2	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.4	58.0	25.7	26.9	40.3	86.1	58.3	40.9	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	57.1	26.0	25.5	44.7	85.3	57.3	42.4	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.8	56.1	26.3	24.3	50.4	83.6	56.1	43.4	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.6	58.8	26.4	23.0	54.5	81.0	54.9	43.7	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.2	62.9	26.5	21.8	55.7	78.7	54.9	43.6	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.2	68.2	25.8	20.2	56.1	76.7	56.1	43.0	169.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.1	71.3	26.8	20.0	55.5	73.6	57.6	41.4	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.7	72.8	30.4	23.1	55.0	70.7	62.5	39.9	167.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
32.6	73.9	34.6	28.0	54.2	67.7	68.9	38.7	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.4	74.2	37.8	31.6	52.8	65.1	71.5	37.4	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.9	73.3	39.3	33.0	50.7	62.6	72.2	36.0	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.7	72.0	40.3	34.0	48.8	60.6	72.0	34.7	168.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.5	70.1	40.5	34.4	47.0	58.5	70.4	33.7	169.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.1	67.8	39.9	33.9	45.1	56.6	66.9	32.8	168.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.4	66.0	38.8	33.1	43.4	55.5	62.9	31.2	168.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	64.1	37.5	31.6	41.9	59.3	60.1	31.1	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.7	62.0	35.7	30.0	40.2	64.9	58.4	33.3	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.1	60.2	34.3	28.5	37.7	70.7	57.2	36.7	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.5	58.5	32.7	27.0	37.8	75.3	55.9	39.9	168.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.7	57.1	31.0	25.5	40.7	79.9	54.4	41.9	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.2	56.1	29.6	24.1	45.0	82.8	53.2	43.1	168.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.7	56.3	28.3	22.9	50.2	84.5	53.4	43.8	168.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	59.0	27.1	20.6	54.2	85.4	54.8	43.9	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.7	63.2	26.2	23.0	55.5	85.7	56.5	43.7	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.7	68.2	25.5	28.3	56.0	84.6	60.2	42.8	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.2	71.4	25.2	32.4	56.0	82.6	67.9	41.4	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.9	72.6	25.0	33.9	55.6	79.7	71.2	39.9	168.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.4	73.2	25.2	34.8	54.6	77.7	72.1	38.4	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.1	73.5	25.7	35.4	53.1	75.9	72.2	37.0	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.1	73.2	26.1	35.5	51.5	74.1	71.5	36.0	169.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.6	71.6	26.2	34.5	49.0	71.2	68.1	34.7	169.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.2	69.6	28.9	33.1	46.9	68.1	63.8	33.7	169.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.8	68.0	33.0	31.4	45.2	65.4	60.6	32.9	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.5	66.2	36.6	29.7	43.6	62.8	58.8	30.9	169.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.4	64.3	38.9	28.1	41.9	60.4	57.4	31.9	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.6	62.3	39.9	26.7	40.2	58.1	56.0	34.6	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	60.6	40.4	25.3	38.0	56.6	54.7	38.1	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.2	59.0	40.2	23.9	36.9	59.7	53.6	40.8	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.0	57.7	39.6	22.7	39.2	66.0	53.2	42.3	169.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.9	56.2	38.6	21.4	43.2	71.8	54.8	43.2	169.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.6	57.3	37.3	20.5	48.6	77.0	57.9	43.6	170.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
32.6	60.9	35.5	20.0	53.5	80.7	62.7	43.3	169.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
35.7	65.9	34.0	22.9	55.5	84.1	68.9	42.8	169.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.1	70.2	32.1	27.2	55.7	85.2	71.2	41.5	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.8	72.1	30.4	31.0	55.6	85.7	71.8	39.9	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.3	73.0	28.9	32.6	55.2	85.8	71.9	38.6	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.7	73.8	27.8	33.7	54.8	85.1	71.0	37.5	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	73.3	26.8	34.3	53.5	83.2	67.9	36.0	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.6	72.2	25.8	33.9	51.6	80.5	64.2	34.6	168.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.3	70.7	25.4	33.2	49.6	78.1	61.2	33.7	168.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.5	68.5	24.8	31.6	47.2	75.4	58.8	32.8	167.9	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.1	66.8	24.7	30.0	45.4	73.1	57.1	31.2	167.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.7	65.0	24.9	28.5	43.8	70.3	55.6	30.7	167.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.3	63.0	25.1	27.0	42.1	67.3	54.1	32.9	167.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.9	61.1	25.3	25.5	40.4	64.5	52.9	36.4	167.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.6	59.6	25.5	24.2	38.6	62.0	52.6	39.3	167.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.5	57.5	25.6	22.8	36.4	59.8	53.9	41.3	167.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.5	57.9	25.4	21.6	37.8	57.6	55.3	42.0	167.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.0	62.0	25.3	19.6	41.0	55.9	59.3	42.5	167.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.9	67.2	27.6	22.5	45.6	55.0	66.5	42.6	167.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
24.5	71.3	30.9	26.8	50.6	58.6	70.0	42.3	167.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.4	72.8	34.5	31.1	53.5	63.2	71.3	41.6	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
30.2	73.5	37.3	32.9	54.4	68.2	71.7	40.3	167.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.2	73.7	38.6	33.8	54.9	75.3	70.5	38.9	168.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.4	73.1	39.1	34.3	54.9	80.6	67.6	37.5	167.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.4	72.0	38.9	34.1	54.5	83.3	63.7	35.9	167.3	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.1	70.4	38.3	33.4	53.6	85.0	60.4	34.7	167.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
39.0	69.2	37.9	32.5	52.5	86.9	59.4	34.0	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
38.4	67.0	36.2	30.5	50.0	86.5	57.6	33.0	168.6	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
37.6	65.3	34.7	29.0	47.8	85.3	56.3	32.4	168.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
36.3	63.4	33.3	27.6	46.0	83.3	54.9	30.7	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
34.8	61.6	31.8	26.2	44.5	80.7	53.7	31.0	169.0	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
33.5	59.9	30.3	24.8	43.0	78.3	53.4	33.3	168.4	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
32.3	58.4	28.8	23.5	41.3	76.4	54.7	36.9	168.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
31.0	57.3	27.5	22.4	39.8	73.9	58.0	39.9	168.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
29.6	56.2	26.4	19.9	37.4	71.2	62.1	41.7	168.5	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
28.3	57.0	25.6	22.0	36.8	67.8	68.2	42.6	169.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
27.4	60.3	25.3	26.0	39.6	65.3	71.4	43.3	169.7	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.6	65.2	25.3	31.1	43.7	63.3	72.5	43.5	170.1	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
26.0	70.0	25.4	33.4	48.6	61.0	72.4	43.3	170.8	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
25.4	73.1	25.6	34.5	53.4	58.9	70.6	42.5	170.2	8204.8	8857.4	8974.0	5594.2	11111.8	11468.1	6276.8	10655.6	424.6	
