time_J0,IPI_J0
1.2,1.46666666667
2.66666666667,1.26666666667
3.93333333333,1.53333333333
5.46666666667,1.66666666667
7.13333333333,1.33333333333
8.46666666667,1.33333333333
9.8,1.4
11.2,1.53333333333
12.7333333333,1.33333333333
14.0666666667,1.46666666667
15.5333333333,1.53333333333
17.0666666667,1.46666666667
18.5333333333,1.6
20.1333333333,1.46666666667
21.6,1.53333333333
23.1333333333,1.4
24.5333333333,1.46666666667
26.0,1.46666666667
27.4666666667,1.26666666667
28.7333333333,1.4
30.1333333333,1.33333333333
31.4666666667,1.4
32.8666666667,1.53333333333
34.4,1.46666666667
35.8666666667,1.53333333333
37.4,1.46666666667
38.8666666667,1.4
40.2666666667,1.33333333333
41.6,1.46666666667
43.0666666667,1.33333333333
44.4,1.33333333333
45.7333333333,1.53333333333
47.2666666667,1.33333333333
48.6,1.33333333333
49.9333333333,1.2
51.1333333333,1.4
52.5333333333,1.26666666667
53.8,1.4
55.2,1.46666666667
56.6666666667,1.53333333333
58.2,1.53333333333
59.7333333333,1.33333333333
61.0666666667,1.4
62.4666666667,1.4
63.8666666667,1.4
65.2666666667,1.46666666667
66.7333333333,1.46666666667
68.2,1.4
69.6,1.33333333333
70.9333333333,1.4
72.3333333333,1.26666666667
73.6,1.26666666667
74.8666666667,1.33333333333
76.2,1.26666666667
77.4666666667,1.2
78.6666666667,1.26666666667
79.9333333333,1.2
81.1333333333,1.26666666667
82.4,1.26666666667
83.6666666667,1.2
84.8666666667,1.26666666667
86.1333333333,1.26666666667
87.4,1.2
88.6,1.2
89.8,1.26666666667
91.0666666667,1.26666666667
92.3333333333,1.2
93.5333333333,1.2
94.7333333333,1.33333333333
96.0666666667,1.26666666667
97.3333333333,1.26666666667
98.6,1.26666666667
99.8666666667,1.33333333333
101.2,1.33333333333
102.533333333,1.33333333333
103.866666667,1.26666666667
105.133333333,1.26666666667
106.4,1.4
107.8,1.26666666667
109.066666667,1.26666666667
110.333333333,1.26666666667
111.6,1.26666666667
112.866666667,1.26666666667
114.133333333,1.2
115.333333333,1.26666666667
116.6,1.26666666667
117.866666667,1.13333333333
119.0,1.33333333333
120.333333333,1.13333333333
121.466666667,1.13333333333
122.6,1.13333333333
123.733333333,1.2
124.933333333,1.2
126.133333333,1.2
127.333333333,1.13333333333
128.466666667,1.2
129.666666667,1.06666666667
130.733333333,1.13333333333
131.866666667,1.2
133.066666667,1.13333333333
134.2,1.2
135.4,1.13333333333
136.533333333,1.13333333333
137.666666667,1.13333333333
138.8,1.26666666667
140.066666667,1.13333333333
141.2,1.26666666667
142.466666667,1.13333333333
143.6,1.13333333333
144.733333333,1.2
145.933333333,1.26666666667
147.2,1.13333333333
148.333333333,1.2
149.533333333,1.2
150.733333333,1.26666666667
152.0,1.2
153.2,1.2
154.4,1.26666666667
155.666666667,1.33333333333
157.0,1.26666666667
158.266666667,1.2
159.466666667,1.2
160.666666667,1.2
161.866666667,1.26666666667
163.133333333,1.2
164.333333333,1.26666666667
165.6,1.13333333333
166.733333333,1.2
167.933333333,1.2
169.133333333,1.33333333333
170.466666667,1.06666666667
171.533333333,1.13333333333
172.666666667,1.2
173.866666667,1.26666666667
175.133333333,1.13333333333
176.266666667,1.2
177.466666667,1.2
178.666666667,1.26666666667
179.933333333,1.13333333333
181.066666667,1.2
182.266666667,1.13333333333
183.4,1.2
184.6,1.13333333333
185.733333333,1.06666666667
186.8,1.2
188.0,1.2
189.2,1.13333333333
190.333333333,1.13333333333
191.466666667,1.2
192.666666667,1.13333333333
193.8,1.2
195.0,1.13333333333
196.133333333,1.2
197.333333333,1.13333333333
198.466666667,1.2
199.666666667,1.13333333333
200.8,1.06666666667
201.866666667,1.2
203.066666667,1.2
204.266666667,1.26666666667
205.533333333,1.06666666667
206.6,1.2
207.8,1.13333333333
208.933333333,1.26666666667
210.2,1.2
211.4,1.2
212.6,1.13333333333
213.733333333,1.26666666667
215.0,1.2
216.2,1.26666666667
217.466666667,1.2
218.666666667,1.26666666667
219.933333333,1.13333333333
221.066666667,1.26666666667
222.333333333,1.2
