time_J10,IPI_J10
0.733333333333,1.0
1.73333333333,1.06666666667
2.8,0.933333333333
3.73333333333,1.06666666667
4.8,0.933333333333
5.73333333333,1.0
6.73333333333,1.0
7.73333333333,1.0
8.73333333333,1.06666666667
9.8,0.933333333333
10.7333333333,1.06666666667
11.8,1.0
12.8,1.0
13.8,1.0
14.8,0.933333333333
15.7333333333,1.0
16.7333333333,1.0
17.7333333333,1.06666666667
18.8,1.0
19.8,0.933333333333
20.7333333333,1.06666666667
21.8,1.06666666667
22.8666666667,0.933333333333
23.8,1.06666666667
24.8666666667,0.933333333333
25.8,1.0
26.8,1.06666666667
27.8666666667,0.933333333333
28.8,1.06666666667
29.8666666667,0.933333333333
30.8,1.0
31.8,1.0
32.8,1.0
33.8,1.0
34.8,0.933333333333
35.7333333333,1.0
36.7333333333,1.06666666667
37.8,1.0
38.8,1.0
39.8,0.933333333333
40.7333333333,1.0
41.7333333333,1.0
42.7333333333,1.0
43.7333333333,1.0
44.7333333333,1.0
45.7333333333,1.0
46.7333333333,0.933333333333
47.6666666667,1.06666666667
48.7333333333,1.0
49.7333333333,1.0
50.7333333333,1.0
51.7333333333,1.0
52.7333333333,1.0
53.7333333333,1.0
54.7333333333,1.0
55.7333333333,0.933333333333
56.6666666667,1.0
57.6666666667,1.0
58.6666666667,1.0
59.6666666667,1.0
60.6666666667,1.0
61.6666666667,1.0
62.6666666667,1.0
63.6666666667,1.0
64.6666666667,1.06666666667
65.7333333333,1.0
66.7333333333,0.933333333333
67.6666666667,1.06666666667
68.7333333333,1.0
69.7333333333,1.06666666667
70.8,0.933333333333
71.7333333333,1.0
72.7333333333,1.06666666667
73.8,1.0
74.8,1.0
75.8,1.0
76.8,1.06666666667
77.8666666667,1.0
78.8666666667,1.06666666667
79.9333333333,0.933333333333
80.8666666667,1.4
82.2666666667,1.13333333333
83.4,1.2
84.6,1.2
85.8,1.26666666667
87.0666666667,1.2
88.2666666667,1.2
89.4666666667,1.26666666667
90.7333333333,1.26666666667
92.0,1.26666666667
93.2666666667,1.33333333333
94.6,1.4
96.0,1.53333333333
97.5333333333,1.46666666667
99.0,1.4
100.4,1.2
101.6,1.26666666667
102.866666667,1.33333333333
104.2,1.33333333333
105.533333333,1.26666666667
106.8,1.4
108.2,1.2
109.4,1.2
110.6,1.33333333333
111.933333333,1.26666666667
113.2,1.2
114.4,1.26666666667
115.666666667,1.06666666667
116.733333333,1.33333333333
118.066666667,1.13333333333
119.2,1.13333333333
120.333333333,1.13333333333
121.466666667,1.06666666667
122.533333333,1.13333333333
123.666666667,1.2
124.866666667,1.06666666667
125.933333333,1.13333333333
127.066666667,1.13333333333
128.2,1.06666666667
129.266666667,1.13333333333
130.4,1.0
131.4,1.13333333333
132.533333333,1.06666666667
133.6,1.13333333333
134.733333333,1.06666666667
135.8,1.13333333333
136.933333333,1.13333333333
138.066666667,1.0
139.066666667,1.13333333333
140.2,1.13333333333
141.333333333,1.13333333333
142.466666667,1.0
143.466666667,1.13333333333
144.6,1.06666666667
145.666666667,1.06666666667
146.733333333,1.06666666667
147.8,1.06666666667
148.866666667,1.06666666667
149.933333333,1.06666666667
151.0,1.06666666667
152.066666667,1.06666666667
153.133333333,1.0
154.133333333,1.06666666667
155.2,1.06666666667
156.266666667,1.06666666667
157.333333333,1.06666666667
158.4,1.06666666667
159.466666667,1.0
160.466666667,1.06666666667
161.533333333,1.06666666667
162.6,1.06666666667
163.666666667,1.06666666667
164.733333333,1.06666666667
165.8,1.0
166.8,1.13333333333
167.933333333,1.06666666667
169.0,1.13333333333
170.133333333,1.0
171.133333333,1.06666666667
172.2,1.06666666667
173.266666667,1.06666666667
174.333333333,1.06666666667
175.4,1.0
176.4,1.06666666667
177.466666667,1.0
178.466666667,1.13333333333
179.6,1.06666666667
180.666666667,1.06666666667
181.733333333,1.06666666667
182.8,1.0
183.8,1.06666666667
184.866666667,1.0
185.866666667,1.06666666667
186.933333333,1.06666666667
188.0,1.0
189.0,1.06666666667
190.066666667,1.0
191.066666667,1.06666666667
192.133333333,1.0
193.133333333,1.06666666667
194.2,1.0
195.2,1.0
196.2,1.06666666667
197.266666667,1.0
198.266666667,1.06666666667
199.333333333,1.0
200.333333333,1.0
201.333333333,1.0
202.333333333,1.06666666667
203.4,1.0
204.4,1.0
205.4,1.0
206.4,1.0
207.4,1.2
208.6,1.2
209.8,1.13333333333
210.933333333,1.13333333333
212.066666667,1.06666666667
213.133333333,1.2
214.333333333,1.0
215.333333333,1.2
216.533333333,1.06666666667
217.6,1.06666666667
218.666666667,1.06666666667
219.733333333,1.06666666667
220.8,1.0
221.8,1.06666666667
222.866666667,1.06666666667
223.933333333,1.06666666667
225.0,1.06666666667
226.066666667,1.06666666667
227.133333333,1.06666666667
228.2,1.06666666667
229.266666667,1.06666666667
230.333333333,1.13333333333
231.466666667,1.13333333333
232.6,1.0
233.6,1.13333333333
234.733333333,1.06666666667
235.8,1.06666666667
236.866666667,1.0
237.866666667,1.06666666667
238.933333333,1.06666666667
240.0,1.06666666667
241.066666667,1.13333333333
242.2,1.06666666667
243.266666667,1.13333333333
244.4,1.06666666667
245.466666667,1.06666666667
246.533333333,1.06666666667
247.6,1.0
248.6,1.06666666667
249.666666667,1.0
250.666666667,1.06666666667
251.733333333,1.06666666667
252.8,0.933333333333
253.733333333,1.06666666667
254.8,1.0
255.8,1.0
256.8,1.06666666667
257.866666667,1.06666666667
258.933333333,1.0
259.933333333,1.06666666667
261.0,1.0
262.0,1.0
263.0,1.0
264.0,1.0
265.0,1.0
266.0,1.06666666667
267.066666667,1.06666666667
268.133333333,1.0
269.133333333,1.0
270.133333333,1.0
271.133333333,1.0
272.133333333,1.0
273.133333333,1.06666666667
274.2,1.0
275.2,1.0
276.2,1.06666666667
277.266666667,1.0
278.266666667,1.06666666667
279.333333333,1.06666666667
280.4,1.0
281.4,1.0
282.4,1.0
283.4,1.0
284.4,1.0
285.4,1.0
286.4,1.0
287.4,1.06666666667
288.466666667,1.06666666667
289.533333333,1.0
290.533333333,1.0
291.533333333,1.0
292.533333333,1.06666666667
293.6,1.0
294.6,0.933333333333
295.533333333,1.13333333333
296.666666667,0.933333333333
297.6,1.0
298.6,1.0
299.6,1.0
300.6,1.06666666667
301.666666667,1.0
302.666666667,0.933333333333
303.6,1.06666666667
304.666666667,1.0
305.666666667,1.0
306.666666667,1.0
307.666666667,1.0
308.666666667,1.0
309.666666667,1.0
310.666666667,1.06666666667
311.733333333,0.933333333333
312.666666667,1.06666666667
313.733333333,1.0
314.733333333,1.06666666667
315.8,1.0
316.8,1.0
317.8,1.06666666667
318.866666667,1.0
319.866666667,1.0
320.866666667,1.06666666667
321.933333333,1.06666666667
323.0,1.0
324.0,1.0
325.0,1.06666666667
326.066666667,1.0
327.066666667,1.0
328.066666667,1.06666666667
329.133333333,1.0
330.133333333,1.0
331.133333333,1.0
332.133333333,1.0
333.133333333,1.06666666667
334.2,1.0
335.2,1.0
336.2,1.0
337.2,1.06666666667
338.266666667,1.0
339.266666667,1.06666666667
340.333333333,1.06666666667
341.4,1.0
342.4,1.0
343.4,1.06666666667
344.466666667,1.0
345.466666667,1.0
346.466666667,0.933333333333
347.4,1.06666666667
348.466666667,1.0
349.466666667,1.06666666667
350.533333333,1.0
351.533333333,1.0
352.533333333,1.0
353.533333333,1.0
354.533333333,1.0
355.533333333,1.0
356.533333333,1.06666666667
357.6,1.0
358.6,1.06666666667
359.666666667,1.0
360.666666667,1.06666666667
361.733333333,1.0
362.733333333,1.0
363.733333333,1.06666666667
364.8,1.0
365.8,1.0
366.8,1.06666666667
367.866666667,1.0
368.866666667,1.06666666667
369.933333333,1.0
370.933333333,1.0
371.933333333,1.13333333333
373.066666667,0.933333333333
374.0,1.06666666667
375.066666667,0.933333333333
376.0,1.06666666667
377.066666667,1.0
378.066666667,1.0
379.066666667,1.06666666667
380.133333333,1.0
381.133333333,1.13333333333
382.266666667,1.0
383.266666667,1.06666666667
