time_J5,IPI_J5
0.66666666666666663,1.0666666666666667
1.7333333333333334,1.1333333333333333
2.8666666666666667,1.0666666666666667
3.9333333333333331,1.0
4.9333333333333336,1.0666666666666667
6.0,1.0
7.0,1.0666666666666667
8.0666666666666664,1.0666666666666667
9.1333333333333329,1.0
10.133333333333333,1.1333333333333333
11.266666666666667,1.1333333333333333
12.4,1.0
13.4,1.1333333333333333
14.533333333333333,1.0666666666666667
15.6,1.1333333333333333
16.733333333333334,1.0666666666666667
17.800000000000001,1.1333333333333333
18.933333333333334,1.1333333333333333
20.066666666666666,1.0666666666666667
21.133333333333333,1.0666666666666667
22.199999999999999,1.0666666666666667
23.266666666666666,1.1333333333333333
24.399999999999999,1.0666666666666667
25.466666666666665,1.1333333333333333
26.600000000000001,1.0666666666666667
27.666666666666668,1.1333333333333333
28.800000000000001,1.1333333333333333
29.933333333333334,1.0
30.933333333333334,1.1333333333333333
32.06666666666667,1.0666666666666667
33.133333333333333,1.0666666666666667
34.200000000000003,1.1333333333333333
35.333333333333336,1.0
36.333333333333336,1.1333333333333333
37.466666666666669,1.1333333333333333
38.600000000000001,1.0666666666666667
39.666666666666664,1.0666666666666667
40.733333333333334,1.1333333333333333
41.866666666666667,1.0666666666666667
42.93333333333333,1.1333333333333333
44.06666666666667,1.0666666666666667
45.133333333333333,1.2
46.333333333333336,1.0666666666666667
47.399999999999999,1.1333333333333333
48.533333333333331,1.0666666666666667
49.600000000000001,1.1333333333333333
50.733333333333334,1.0666666666666667
51.799999999999997,1.1333333333333333
52.93333333333333,1.1333333333333333
54.06666666666667,1.1333333333333333
55.200000000000003,1.1333333333333333
56.333333333333336,1.1333333333333333
57.466666666666669,1.0666666666666667
58.533333333333331,1.2
59.733333333333334,1.1333333333333333
60.866666666666667,1.0666666666666667
61.93333333333333,1.1333333333333333
63.06666666666667,1.0666666666666667
64.13333333333334,1.0666666666666667
65.200000000000003,1.1333333333333333
66.333333333333329,1.1333333333333333
67.466666666666669,1.1333333333333333
68.599999999999994,1.0666666666666667
69.666666666666671,1.1333333333333333
70.799999999999997,1.1333333333333333
71.933333333333337,1.1333333333333333
73.066666666666663,1.0666666666666667
74.13333333333334,1.1333333333333333
75.266666666666666,1.1333333333333333
76.400000000000006,1.2
77.599999999999994,1.0666666666666667
78.666666666666671,1.1333333333333333
79.799999999999997,1.0666666666666667
80.86666666666666,1.1333333333333333
82.0,1.1333333333333333
83.13333333333334,1.1333333333333333
84.266666666666666,1.1333333333333333
85.400000000000006,1.0666666666666667
