Peak_frame_J1
4
26
48
69
91
112
135
156
176
198
217
239
260
279
299
319
339
357
377
395
412
431
450
468
486
505
521
540
557
575
593
610
627
645
662
679
695
714
733
750
768
786
805
823
843
860
879
897
915
934
952
971
989
1007
1026
1044
1063
1081
1099
1119
1137
1156
1173
1191
1208
1225
1242
1263
1281
1300
1318
1338
1356
1374
1391
1411
1428
1447
1466
1485
1504
1522
1541
1558
1576
1595
1613
1631
1651
1670
1689
1708
1726
1745
1764
1783
1802
1821
1840
1859
1878
1895
1912
1929
1946
1962
1979
1997
2011
2027
2042
2058
2073
2089
2105
2121
2135
2151
2166
2182
2197
2213
2229
2244
2260
2274
2290
2306
2321
2336
2352
2367
2383
2398
2413
2429
2443
2459
2473
2488
2503
2517
2532
2546
2561
2574
2591
2605
2619
2635
2649
2664
2679
2693
2708
2722
2737
2751
2766
2781
2795
2810
2824
2838
2853
2868
2882
2896
2911
2926
2941
2955
2969
2984
2999
3012
3029
3043
3057
3072
3087
3101
3116
3130
3144
3160
3175
3189
3204
3219
3233
3248
3263
3278
3293
3308
3323
3338
3352
3367
3382
3398
3412
3427
3446
3463
3479
3496
3512
3529
3545
3562
3578
3595
3612
3629
3645
3662
3679
3696
3713
3731
3749
3766
3784
3801
3819
3836
3854
3871
3888
3906
3924
3942
3960
3978
3996
4014
4031
4048
4066
4083
4102
4119
4138
4155
4174
4192
4210
4228
4247
4265
4283
4301
4317
4335
4353
4370
4387
4404
4420
4437
4453
4469
4484
4500
4515
4532
4546
4562
4578
4594
4609
4625
4640
4656
4671
4685
4703
4717
4733
4748
4764
4780
4796
4811
4827
4842
4857
4873
4889
4904
4921
4936
4953
4969
4985
5001
5017
5033
5048
5064
5080
5096
5110
5125
5142
5158
5173
5189
5205
5221
5237
5253
5269
5286
5302
5318
5334
5350
5366
5383
5399
5415
5431
5448
5464
5479
5496
5512
5528
5545
5561
5578
5593
5609
5625
5643
5658
5675
5692
5709
5725
5742
5758
5775
5791
5807
5823
5840
5856
5871
5887
5903
5918
5935
5952
5969
5984
6001
6018
6032
6051
6068
6085
6103
6124
6144
6166
6186
6206
6230
6254
6282
6326
6361
6397
6441
6475
6502
6530
6557
6585
6612
6637
6662
6687
6713
6739
6760
6785
6805
6827
6848
6871
6891
6910
6933
6954
6975
6996
7018
7040
7061
7081
7104
7127
7149
7169
7192
7215
7238
7259
7279
7299
7317
7337
7356
7375
7393
7413
7431
7451
7469
7489
7507
7527
7545
7563
7582
7599
7617
7636
7653
7672
7691
7710
7726
7744
7764
7784
7803
7822
7840
7860
7879
7898
7917
7936
7955
7973
7993
8012
8032
8050
8068
8087
8105
8125
8143
8161
8178
8198
8213
8231
8249
8268
8287
8305
8324
8340
8358
8376
8392
8410
8427
8443
8461
8478
8494
8510
8527
8543
8560
8576
8592
8608
8624
8640
8656
8671
8687
8704
8720
8737
8753
8770
8785
8800
8817
8833
8848
8864
8881
8897
8913
8929
8945
8961
8977
8992
9009
9025
9042
9057
9073
9090
9106
9122
9139
9156
9172
9188
9206
9222
9238
9254
9269
9285
9301
9318
9334
9349
9365
9380
9397
9412
9427
9443
9459
9476
9491
9507
9524
9540
9556
9572
9589
9604
9620
9636
9653
9669
9686
9702
9718
9734
9751
9767
9784
9800
9817
9833
9849
9864
9880
9896
9912
9928
9944
9959
9976
9991
10007
10023
10039
10055
10070
10086
10102
10118
10134
10150
10165
10181
10197
10213
10230
10245
10261
10277
10293
10310
10327
10342
10357
10374
10391
10407
10423
10439
10456
10472
10489
10507
10522
10539
10555
10570
10586
10603
10620
10636
10653
10669
10686
10702
10719
10736
10753
10770
10786
10803
10820
10837
10853
10870
10886
10901
10917
10934
10948
10965
10980
10996
11011
11025
11041
11056
11071
11086
11101
11116
11131
11146
11161
11175
11190
11205
11218
11234
11249
11264
11280
11295
11309
11324
11340
11355
11370
11385
11400
11415
11430
11445
11460
11475
11490
11505
11520
11535
11550
11566
11581
11596
11612
11627
11642
11657
11672
11687
11703
11718
11733
11749
11764
11780
11795
11810
11825
11840
11856
11870
11886
11900
11915
11930
11945
11959
11974
11988
12004
12018
12032
12045
12061
12074
12088
12103
12117
12131
12144
12158
12173
12186
12200
12214
12228
12242
12257
12269
12283
12295
12311
12323
12337
12351
12365
12378
12392
