Peak_frame_J1
16
36
55
73
92
111
129
148
167
184
203
220
239
256
274
292
310
329
348
366
383
402
421
439
457
477
494
513
532
551
570
588
607
625
644
661
680
698
716
733
754
772
792
810
827
846
865
883
901
920
939
957
975
995
1014
1033
1053
1072
1091
1109
1127
1145
1163
1182
1201
1221
1240
1259
1278
1297
1318
1337
1355
1375
1394
1413
1430
1450
1469
1489
1509
1528
1547
1566
1586
1604
1622
1642
1663
1682
1701
1720
1740
1760
1779
1798
1817
1838
1858
1877
1896
1917
1936
1956
1975
1994
2012
2032
2053
2073
2093
2112
2131
2149
2169
2187
2207
2225
2246
2265
2285
2304
2325
2346
2366
2386
2406
2424
2445
2465
2484
2504
2524
2545
2567
2588
2608
2627
2648
2668
2687
2707
2728
2749
2774
2798
2822
2847
2875
2903
2929
2959
2994
3032
3067
3094
3126
3154
3185
3214
3245
3275
3303
3331
3362
3390
3419
3446
3473
3500
3526
3548
3570
3597
3622
3649
3677
3702
3729
3753
3775
3801
3824
3846
3868
3893
3918
3943
3970
3995
4019
4040
4068
4091
4111
4137
4163
4185
4209
4233
4259
4282
4307
4332
4354
4376
4403
4427
4446
4471
4497
4517
4541
4566
4590
4612
4638
4660
4686
4711
4736
4760
4781
4804
4823
4849
4873
4898
4921
4944
4969
4991
5017
5038
5061
5083
5108
5130
5157
5181
5205
5231
5253
5278
5302
5325
5350
5373
5396
5421
5444
5471
5493
5520
5544
5568
5594
5618
5643
5667
5691
5718
5742
5764
5790
5815
5836
5860
5887
5909
5933
5955
5981
6007
6032
6056
6081
6102
6126
6145
6170
6194
6215
6238
6259
6282
6305
6328
6349
6370
6395
6418
6439
6460
6485
6507
6531
6556
6577
6599
6622
6647
6669
6689
6713
6734
6759
6782
6802
6825
6848
6871
6893
6917
6943
6967
6991
7016
7043
7068
7091
7112
7138
7163
7184
7206
7232
7256
7279
7304
7330
7356
7380
7405
7429
7455
7481
7503
7524
7547
7571
7594
7615
7640
7661
7684
7708
7733
7757
7782
7805
7830
7854
7879
7904
7929
7953
7977
8002
