time_J11,IPI_J11
1.1333333333333333,1.3999999999999999
2.5333333333333332,1.3999999999999999
3.9333333333333331,1.6666666666666667
5.5999999999999996,1.2666666666666666
6.8666666666666663,1.6000000000000001
8.4666666666666668,1.6666666666666667
10.133333333333333,1.6666666666666667
11.800000000000001,1.6000000000000001
13.4,1.7333333333333334
15.133333333333333,1.7333333333333334
16.866666666666667,1.6000000000000001
18.466666666666665,1.8
20.266666666666666,1.6000000000000001
21.866666666666667,1.4666666666666666
23.333333333333332,1.6000000000000001
24.933333333333334,1.3333333333333333
26.266666666666666,1.4666666666666666
27.733333333333334,1.3999999999999999
29.133333333333333,1.3999999999999999
30.533333333333335,1.4666666666666666
32.0,1.4666666666666666
33.466666666666669,1.3333333333333333
34.799999999999997,1.4666666666666666
36.266666666666666,1.3999999999999999
37.666666666666664,1.2666666666666666
38.93333333333333,1.3333333333333333
40.266666666666666,1.3999999999999999
41.666666666666664,1.2666666666666666
42.93333333333333,1.3333333333333333
44.266666666666666,1.2666666666666666
45.533333333333331,1.2666666666666666
46.799999999999997,1.3999999999999999
48.200000000000003,1.3333333333333333
49.533333333333331,1.2666666666666666
50.799999999999997,1.4666666666666666
52.266666666666666,1.2666666666666666
53.533333333333331,1.3999999999999999
54.93333333333333,1.2
56.133333333333333,1.4666666666666666
57.600000000000001,1.3333333333333333
58.93333333333333,1.2
60.133333333333333,1.2666666666666666
61.399999999999999,1.2
62.600000000000001,1.2666666666666666
63.866666666666667,1.2666666666666666
65.13333333333334,1.2666666666666666
66.400000000000006,1.2666666666666666
67.666666666666671,1.1333333333333333
68.799999999999997,1.3333333333333333
70.13333333333334,1.1333333333333333
71.266666666666666,1.2
72.466666666666669,1.0666666666666667
73.533333333333331,1.2666666666666666
74.799999999999997,1.2
76.0,1.2
77.200000000000003,1.2
78.400000000000006,1.2
79.599999999999994,1.1333333333333333
80.733333333333334,1.2
81.933333333333337,1.1333333333333333
83.066666666666663,1.1333333333333333
84.200000000000003,1.1333333333333333
85.333333333333329,1.2
86.533333333333331,1.1333333333333333
87.666666666666671,1.2
88.86666666666666,1.1333333333333333
90.0,1.0666666666666667
91.066666666666663,1.0666666666666667
92.13333333333334,1.1333333333333333
93.266666666666666,1.1333333333333333
94.400000000000006,1.0666666666666667
95.466666666666669,1.0666666666666667
96.533333333333331,1.2
97.733333333333334,1.1333333333333333
98.86666666666666,1.2
100.06666666666666,1.0666666666666667
101.13333333333334,1.1333333333333333
102.26666666666667,1.0666666666666667
103.33333333333333,1.1333333333333333
104.46666666666667,1.2
105.66666666666667,1.2
106.86666666666666,1.2666666666666666
108.13333333333334,1.2
109.33333333333333,1.1333333333333333
110.46666666666667,1.2
111.66666666666667,1.1333333333333333
112.8,1.1333333333333333
113.93333333333334,1.2
115.13333333333334,1.1333333333333333
116.26666666666667,1.2
117.46666666666667,1.2
118.66666666666667,1.2666666666666666
119.93333333333334,1.2
121.13333333333334,1.1333333333333333
122.26666666666667,1.0666666666666667
123.33333333333333,1.1333333333333333
124.46666666666667,1.0
125.46666666666667,1.0666666666666667
126.53333333333333,1.0666666666666667
127.59999999999999,1.0666666666666667
128.66666666666666,1.0666666666666667
129.73333333333332,1.0666666666666667
130.80000000000001,1.0666666666666667
131.86666666666667,1.0
132.86666666666667,1.0666666666666667
133.93333333333334,1.2
135.13333333333333,1.0
136.13333333333333,1.1333333333333333
137.26666666666668,1.1333333333333333
138.40000000000001,1.0
139.40000000000001,1.0
140.40000000000001,1.1333333333333333
141.53333333333333,1.0
142.53333333333333,1.0666666666666667
143.59999999999999,1.0666666666666667
144.66666666666666,1.0
145.66666666666666,1.0
146.66666666666666,1.1333333333333333
147.80000000000001,0.93333333333333335
148.73333333333332,1.1333333333333333
149.86666666666667,1.0666666666666667
150.93333333333334,1.0
151.93333333333334,1.0666666666666667
153.0,1.0666666666666667
154.06666666666666,1.1333333333333333
155.19999999999999,1.3333333333333333
156.53333333333333,1.3333333333333333
157.86666666666667,1.3999999999999999
159.26666666666668,1.3333333333333333
160.59999999999999,1.3333333333333333
161.93333333333334,1.5333333333333334
163.46666666666667,1.5333333333333334
165.0,1.7333333333333334
166.73333333333332,1.9333333333333333
168.66666666666666,1.8666666666666667
170.53333333333333,1.8
172.33333333333334,1.9333333333333333
174.26666666666668,1.8
176.06666666666666,1.8666666666666667
177.93333333333334,1.5333333333333334
179.46666666666667,1.7333333333333334
181.19999999999999,1.4666666666666666
182.66666666666666,1.4666666666666666
184.13333333333333,1.5333333333333334
185.66666666666666,1.6666666666666667
187.33333333333334,1.4666666666666666
188.80000000000001,1.4666666666666666
190.26666666666668,1.4666666666666666
191.73333333333332,1.2666666666666666
193.0,1.3333333333333333
194.33333333333334,1.3999999999999999
195.73333333333332,1.0666666666666667
196.80000000000001,1.2666666666666666
198.06666666666666,1.2
199.26666666666668,1.2
200.46666666666667,1.2666666666666666
201.73333333333332,1.2
202.93333333333334,1.2
204.13333333333333,1.3333333333333333
205.46666666666667,1.3333333333333333
206.80000000000001,1.2
208.0,1.2
209.19999999999999,1.2666666666666666
210.46666666666667,1.2666666666666666
211.73333333333332,1.2666666666666666
213.0,1.2
214.19999999999999,1.2
215.40000000000001,1.0666666666666667
216.46666666666667,1.3333333333333333
217.80000000000001,1.3999999999999999
219.19999999999999,1.4666666666666666
220.66666666666666,1.2666666666666666
221.93333333333334,1.6666666666666667
223.59999999999999,1.5333333333333334
225.13333333333333,1.6666666666666667
226.80000000000001,1.6666666666666667
228.46666666666667,1.8666666666666667
230.33333333333334,1.6666666666666667
232.0,1.6000000000000001
233.59999999999999,1.9333333333333333
235.53333333333333,1.6666666666666667
237.19999999999999,1.6000000000000001
238.80000000000001,1.4666666666666666
240.26666666666668,1.5333333333333334
241.80000000000001,1.5333333333333334
243.33333333333334,1.3333333333333333
244.66666666666666,1.3999999999999999
246.06666666666666,1.4666666666666666
247.53333333333333,1.2666666666666666
248.80000000000001,1.2666666666666666
250.06666666666666,1.4666666666666666
251.53333333333333,1.3999999999999999
252.93333333333334,1.4666666666666666
254.40000000000001,1.2
255.59999999999999,1.2666666666666666
256.86666666666667,1.2666666666666666
258.13333333333333,1.2666666666666666
259.39999999999998,1.2
260.60000000000002,1.2666666666666666
261.86666666666667,1.2666666666666666
263.13333333333333,1.2
264.33333333333331,1.2666666666666666
265.60000000000002,1.2666666666666666
266.86666666666667,1.2
268.06666666666666,1.2666666666666666
269.33333333333331,1.1333333333333333
270.46666666666664,1.1333333333333333
271.60000000000002,1.1333333333333333
272.73333333333335,1.1333333333333333
273.86666666666667,1.1333333333333333
275.0,1.1333333333333333
276.13333333333333,1.0666666666666667
277.19999999999999,1.1333333333333333
278.33333333333331,1.0666666666666667
279.39999999999998,1.0666666666666667
280.46666666666664,1.0
281.46666666666664,1.1333333333333333
282.60000000000002,1.0666666666666667
283.66666666666669,1.0666666666666667
284.73333333333335,1.0
285.73333333333335,1.1333333333333333
286.86666666666667,1.1333333333333333
288.0,1.0
289.0,1.0666666666666667
290.06666666666666,1.1333333333333333
291.19999999999999,1.0666666666666667
292.26666666666665,1.0666666666666667
293.33333333333331,1.0666666666666667
294.39999999999998,1.0666666666666667
295.46666666666664,1.0
296.46666666666664,1.1333333333333333
297.60000000000002,1.1333333333333333
298.73333333333335,1.0666666666666667
299.80000000000001,1.1333333333333333
300.93333333333334,1.0
301.93333333333334,1.0666666666666667
303.0,1.0666666666666667
304.06666666666666,1.0
305.06666666666666,1.0666666666666667
306.13333333333333,1.0
307.13333333333333,1.0
308.13333333333333,1.0
309.13333333333333,1.0666666666666667
310.19999999999999,1.0
311.19999999999999,1.1333333333333333
312.33333333333331,1.0
313.33333333333331,1.0666666666666667
314.39999999999998,1.0
315.39999999999998,1.0666666666666667
316.46666666666664,1.0666666666666667
317.53333333333336,0.93333333333333335
318.46666666666664,1.0666666666666667
319.53333333333336,1.0666666666666667
320.60000000000002,0.93333333333333335
321.53333333333336,1.0666666666666667
322.60000000000002,0.93333333333333335
323.53333333333336,1.0666666666666667
324.60000000000002,1.0
325.60000000000002,1.0
326.60000000000002,1.0666666666666667
327.66666666666669,1.0
328.66666666666669,1.0666666666666667
329.73333333333335,1.0
330.73333333333335,1.0
331.73333333333335,1.0666666666666667
332.80000000000001,1.0
333.80000000000001,1.0
334.80000000000001,1.0
335.80000000000001,1.1333333333333333
336.93333333333334,1.0
337.93333333333334,1.1333333333333333
339.06666666666666,1.0
340.06666666666666,1.0666666666666667
341.13333333333333,1.0666666666666667
342.19999999999999,1.0666666666666667
343.26666666666665,0.93333333333333335
344.19999999999999,1.0666666666666667
345.26666666666665,1.0
346.26666666666665,0.93333333333333335
347.19999999999999,1.1333333333333333
348.33333333333331,1.1333333333333333
349.46666666666664,1.0
350.46666666666664,1.0666666666666667
351.53333333333336,1.0
352.53333333333336,1.0666666666666667
353.60000000000002,1.0666666666666667
354.66666666666669,1.0666666666666667
355.73333333333335,0.93333333333333335
356.66666666666669,1.1333333333333333
357.80000000000001,1.0
358.80000000000001,1.0
359.80000000000001,1.0666666666666667
360.86666666666667,1.0
361.86666666666667,1.1333333333333333
363.0,1.0666666666666667
364.06666666666666,1.0666666666666667
365.13333333333333,1.0666666666666667
366.19999999999999,1.0666666666666667
367.26666666666665,1.1333333333333333
368.39999999999998,1.1333333333333333
369.53333333333336,1.1333333333333333
370.66666666666669,1.0
371.66666666666669,1.1333333333333333
372.80000000000001,1.0
373.80000000000001,1.1333333333333333
374.93333333333334,0.93333333333333335
375.86666666666667,1.0666666666666667
376.93333333333334,1.1333333333333333
378.06666666666666,1.0666666666666667
379.13333333333333,1.0666666666666667
380.19999999999999,1.0666666666666667
381.26666666666665,1.1333333333333333
382.39999999999998,1.0666666666666667
383.46666666666664,1.1333333333333333
384.60000000000002,1.0666666666666667
385.66666666666669,1.0666666666666667
386.73333333333335,1.1333333333333333
387.86666666666667,1.2
389.06666666666666,1.0666666666666667
390.13333333333333,1.1333333333333333
391.26666666666665,1.0666666666666667
392.33333333333331,1.0666666666666667
393.39999999999998,1.0666666666666667
394.46666666666664,1.0666666666666667
395.53333333333336,1.0666666666666667
396.60000000000002,1.0666666666666667
397.66666666666669,1.1333333333333333
398.80000000000001,1.0
399.80000000000001,1.1333333333333333
400.93333333333334,1.1333333333333333
402.06666666666666,1.0666666666666667
403.13333333333333,1.2
404.33333333333331,1.1333333333333333
405.46666666666664,1.0666666666666667
406.53333333333336,1.1333333333333333
407.66666666666669,1.0666666666666667
408.73333333333335,1.0666666666666667
409.80000000000001,1.0666666666666667
410.86666666666667,1.1333333333333333
412.0,1.0666666666666667
413.06666666666666,1.0
414.06666666666666,1.0666666666666667
415.13333333333333,1.0666666666666667
416.19999999999999,1.0
417.19999999999999,1.1333333333333333
418.33333333333331,1.0666666666666667
419.39999999999998,1.0666666666666667
420.46666666666664,1.0666666666666667
421.53333333333336,1.0666666666666667
422.60000000000002,1.0666666666666667
423.66666666666669,1.0666666666666667
424.73333333333335,1.0666666666666667
425.80000000000001,1.0
426.80000000000001,1.1333333333333333
427.93333333333334,1.0666666666666667
429.0,1.0666666666666667
430.06666666666666,1.1333333333333333
431.19999999999999,1.0666666666666667
432.26666666666665,1.1333333333333333
433.39999999999998,1.1333333333333333
434.53333333333336,1.0666666666666667
435.60000000000002,1.1333333333333333
436.73333333333335,1.0666666666666667
437.80000000000001,1.1333333333333333
438.93333333333334,1.0666666666666667
440.0,1.0666666666666667
441.06666666666666,1.1333333333333333
442.19999999999999,1.0666666666666667
443.26666666666665,1.0666666666666667
444.33333333333331,1.0666666666666667
445.39999999999998,1.1333333333333333
446.53333333333336,1.0666666666666667
447.60000000000002,1.0666666666666667
448.66666666666669,1.1333333333333333
449.80000000000001,1.1333333333333333
450.93333333333334,0.93333333333333335
451.86666666666667,1.1333333333333333
453.0,1.0666666666666667
454.06666666666666,1.1333333333333333
455.19999999999999,1.0666666666666667
456.26666666666665,1.0666666666666667
457.33333333333331,1.1333333333333333
458.46666666666664,1.2
459.66666666666669,1.1333333333333333
460.80000000000001,1.0666666666666667
461.86666666666667,1.1333333333333333
463.0,1.1333333333333333
464.13333333333333,1.1333333333333333
465.26666666666665,1.0666666666666667
466.33333333333331,1.1333333333333333
467.46666666666664,1.0666666666666667
468.53333333333336,1.0666666666666667
469.60000000000002,1.1333333333333333
470.73333333333335,1.0666666666666667
471.80000000000001,1.0666666666666667
472.86666666666667,1.0
473.86666666666667,1.1333333333333333
475.0,1.2
476.19999999999999,1.0666666666666667
477.26666666666665,1.2
